release_date,title,budget,revenue,return
2013-06-27,the heat,43000000.0,158674180,3.6900972093023254
2013-01-11,may i kill u?,4224578.813474693,11209348,2.653364757573468
1961-04-24,very important person,4224578.813474693,11209348,2.653364757573468
2010-08-24,the last seven,1850000.0,11209348,6.059107318521777
2013-07-03,the lone ranger,255000000.0,89289910,0.35015650980392155
2012-06-27,happiness never comes alone,15000000.0,11209348,0.7472899026176859
2010-01-24,my perestroika,4224578.813474693,11209348,2.653364757573468
1951-09-02,a millionaire for christy,4224578.813474693,11209348,2.653364757573468
1999-11-19,aftershock: earthquake in new york,4224578.813474693,11209348,2.653364757573468
1985-10-04,the doctor and the devils,4224578.813474693,11209348,2.653364757573468
2012-09-20,flicker,4224578.813474693,11209348,2.653364757573468
2010-09-16,hong kong confidential,4224578.813474693,11209348,2.653364757573468
2002-01-01,life without dick,4224578.813474693,11209348,2.653364757573468
2000-02-27,the beach boys: an american family,4224578.813474693,11209348,2.653364757573468
1915-01-20,hypocrites,4224578.813474693,11209348,2.653364757573468
2007-11-24,a grandpa for christmas,4224578.813474693,11209348,2.653364757573468
1935-12-06,"ah, wilderness!",4224578.813474693,11209348,2.653364757573468
2001-01-21,crossfire trail,4224578.813474693,11209348,2.653364757573468
2012-07-25,the thieves,4224578.813474693,83519699,19.769946943256457
2011-11-20,woody allen: a documentary,4224578.813474693,11209348,2.653364757573468
2007-08-01,epitaph,4224578.813474693,11209348,2.653364757573468
2012-09-07,passion,30000000.0,11209348,0.37364495130884295
2013-06-10,pussy riot: a punk prayer,4224578.813474693,11209348,2.653364757573468
2008-07-15,batman unmasked: the psychology of the dark knight,4224578.813474693,11209348,2.653364757573468
1991-09-18,ghoulies iii: ghoulies go to college,4224578.813474693,11209348,2.653364757573468
1994-08-17,ghoulies iv,4224578.813474693,11209348,2.653364757573468
2012-11-09,call girl,6075000.0,11209348,1.8451602533770022
2007-09-09,alive day memories: home from iraq,4224578.813474693,11209348,2.653364757573468
2012-09-07,how to make money selling drugs,4224578.813474693,11209348,2.653364757573468
2011-12-25,the stig-helmer story,4224578.813474693,11209348,2.653364757573468
1997-04-04,the ice house,4224578.813474693,11209348,2.653364757573468
2005-10-15,return of the living dead: necropolis,4224578.813474693,11209348,2.653364757573468
2013-06-06,v/h/s/2,4224578.813474693,11209348,2.653364757573468
2005-10-15,return of the living dead: rave to the grave,4224578.813474693,11209348,2.653364757573468
2010-05-30,arctic blast,5000000.0,11209348,2.2418697078530574
2013-01-21,gideon's army,4224578.813474693,11209348,2.653364757573468
1983-11-05,macbeth,4224578.813474693,11209348,2.653364757573468
2012-10-05,the knot,4224578.813474693,11209348,2.653364757573468
2013-03-13,cottage country,4224578.813474693,11209348,2.653364757573468
1951-06-02,along the great divide,4224578.813474693,11209348,2.653364757573468
1946-02-17,ambush trail,4224578.813474693,11209348,2.653364757573468
1992-01-01,american samurai,4224578.813474693,11209348,2.653364757573468
2010-10-08,food matters,4224578.813474693,11209348,2.653364757573468
2007-03-09,bad girls,4224578.813474693,11209348,2.653364757573468
2008-10-25,ichi,4224578.813474693,11209348,2.653364757573468
1982-09-28,the shadow riders,4224578.813474693,11209348,2.653364757573468
2010-12-12,inadequate people,4224578.813474693,11209348,2.653364757573468
1934-11-10,kid millions,4224578.813474693,11209348,2.653364757573468
2013-08-02,the spectacular now,2500000.0,6854611,2.7418444
2012-09-07,thanks for sharing,4224578.813474693,11209348,2.653364757573468
2013-08-30,the lifeguard,4224578.813474693,11209348,2.653364757573468
2010-10-09,ed hardy: tattoo the world,4224578.813474693,11209348,2.653364757573468
2011-08-25,vile,4224578.813474693,11209348,2.653364757573468
2012-04-25,what's in a name,4224578.813474693,11209348,2.653364757573468
2010-12-23,partners: the movie ii,4224578.813474693,11209348,2.653364757573468
2012-02-26,a hijacking,4224578.813474693,11209348,2.653364757573468
2010-01-01,tell me and i will forget,4224578.813474693,11209348,2.653364757573468
1996-10-30,trilogy of terror ii,4224578.813474693,11209348,2.653364757573468
2013-07-03,big star: nothing can hurt me,4224578.813474693,11209348,2.653364757573468
2013-01-20,which way is the front line from here? the life and time of tim hetherington,4224578.813474693,11209348,2.653364757573468
1967-04-14,it's a bikini world,4224578.813474693,11209348,2.653364757573468
2012-06-15,dead man's burden,4224578.813474693,11209348,2.653364757573468
2013-06-20,downloaded,4224578.813474693,11209348,2.653364757573468
2013-08-09,jug face,4224578.813474693,11209348,2.653364757573468
1934-05-01,chu chin chow,4224578.813474693,11209348,2.653364757573468
2013-06-05,gagarin: first in space,7000000.0,11209348,1.6013355056093268
1972-04-12,taming of the fire,4224578.813474693,11209348,2.653364757573468
2013-07-11,sharknado,1000000.0,11209348,11.209348539265289
1980-05-25,hamlet,4224578.813474693,11209348,2.653364757573468
2010-07-01,please remove your shoes,4224578.813474693,11209348,2.653364757573468
2013-03-14,craig ferguson: i'm here to help,4224578.813474693,11209348,2.653364757573468
1991-05-22,lune froide,4224578.813474693,11209348,2.653364757573468
2012-09-09,stuck in love,4224578.813474693,11209348,2.653364757573468
1992-06-05,class act,4224578.813474693,11209348,2.653364757573468
2011-05-13,how to live forever,4224578.813474693,11209348,2.653364757573468
1999-09-06,atf,4224578.813474693,11209348,2.653364757573468
1991-12-25,den ofrivillige golfaren,4224578.813474693,11209348,2.653364757573468
1990-01-16,brain dead,2000000.0,11209348,5.604674269632644
2013-07-25,fruitvale station,4224578.813474693,17385830,4.115399609671443
2013-03-07,s??ot?ji,4224578.813474693,11209348,2.653364757573468
1981-07-12,a limousine the colour of midsummer's eve,4224578.813474693,11209348,2.653364757573468
1974-01-03,apple in the river,4224578.813474693,11209348,2.653364757573468
2008-10-24,making a killing: the untold story of psychotropic drugging,4224578.813474693,11209348,2.653364757573468
2009-11-12,pax americana and the weaponization of space,4224578.813474693,11209348,2.653364757573468
1965-08-01,arizona raiders,4224578.813474693,11209348,2.653364757573468
2013-07-12,bhaag milkha bhaag,4600000.0,25000000,5.434782608695652
2013-07-19,d-day,4224578.813474693,11209348,2.653364757573468
1989-01-20,the terror within,4224578.813474693,11209348,2.653364757573468
1995-01-13,the surgeon,10000000.0,11209348,1.1209348539265287
2012-10-25,tai chi hero,40000000.0,11209348,0.2802337134816322
1945-05-01,zombies on broadway,4224578.813474693,11209348,2.653364757573468
2013-07-18,r.i.p.d.,130000000.0,61648500,0.4742192307692308
2010-07-19,the client list,4224578.813474693,11209348,2.653364757573468
2013-07-28,justice league: the flashpoint paradox,3500000.0,11209348,3.2026710112186536
2011-01-02,united,4224578.813474693,11209348,2.653364757573468
1966-02-01,death is a woman,4224578.813474693,11209348,2.653364757573468
2013-03-22,ip man: the final fight,4224578.813474693,11209348,2.653364757573468
2013-07-12,pawn shop chronicles,5000000.0,11209348,2.2418697078530574
2013-07-12,killing season,4224578.813474693,11209348,2.653364757573468
2012-08-31,joker,4224578.813474693,11209348,2.653364757573468
2005-11-04,gitmo,4224578.813474693,11209348,2.653364757573468
2010-11-10,my avatar and me,4224578.813474693,11209348,2.653364757573468
1968-02-01,the blood beast terror,4224578.813474693,11209348,2.653364757573468
1981-10-04,othello,4224578.813474693,11209348,2.653364757573468
2013-07-05,a field in england,4224578.813474693,11209348,2.653364757573468
2013-07-18,the conjuring,13000000.0,318000141,24.46154930769231
2004-10-08,everything,4224578.813474693,11209348,2.653364757573468
1964-01-01,the starfighters,4224578.813474693,11209348,2.653364757573468
2011-02-02,love,500000.0,11209348,22.418697078530577
2011-01-23,mean girls 2,4224578.813474693,11209348,2.653364757573468
2013-04-12,the colony,16000000.0,11209348,0.7005842837040805
2011-12-02,a warrior's heart,2500000.0,11209348,4.483739415706115
2007-01-11,an angel named billy,4224578.813474693,11209348,2.653364757573468
2013-08-23,scenic route,4224578.813474693,11209348,2.653364757573468
1967-02-25,slave girls,4224578.813474693,11209348,2.653364757573468
1989-01-01,"bashu, the little stranger",4224578.813474693,11209348,2.653364757573468
1962-05-09,wild gals of the naked west,4224578.813474693,11209348,2.653364757573468
2013-07-22,the cheshire murders,4224578.813474693,11209348,2.653364757573468
2012-02-11,dragon age: dawn of the seeker,4224578.813474693,11209348,2.653364757573468
1947-09-19,the damned,4224578.813474693,11209348,2.653364757573468
2013-04-20,gasland part ii,4224578.813474693,11209348,2.653364757573468
2006-05-30,the human behavior experiments,4224578.813474693,11209348,2.653364757573468
2013-07-11,turbo,135000000.0,282570682,2.093116162962963
1958-07-01,gunman's walk,4224578.813474693,11209348,2.653364757573468
2013-03-06,the devil's in the details,4224578.813474693,11209348,2.653364757573468
2013-07-23,the wolverine,120000000.0,415440673,3.4620056083333335
2012-04-18,sol,4224578.813474693,11209348,2.653364757573468
2007-10-11,the devil dared me to,859314.0,11209348,13.044531497526268
1965-08-31,sky west and crooked,4224578.813474693,11209348,2.653364757573468
2011-05-13,make believe,4224578.813474693,11209348,2.653364757573468
2013-02-09,gold,4224578.813474693,11209348,2.653364757573468
2001-01-17,sacrificio: who betrayed che guevara,4224578.813474693,11209348,2.653364757573468
2008-10-30,let's make money,4224578.813474693,11209348,2.653364757573468
2003-09-12,the middle of the world,4224578.813474693,11209348,2.653364757573468
2013-06-10,the crash reel,4224578.813474693,11209348,2.653364757573468
2013-08-23,drinking buddies,4224578.813474693,11209348,2.653364757573468
2012-09-21,90 minutes,4224578.813474693,11209348,2.653364757573468
2013-09-06,hell baby,2500000.0,11209348,4.483739415706115
2013-07-18,red 2,84000000.0,11209348,0.1334446254674439
1987-08-18,miami connection,4224578.813474693,11209348,2.653364757573468
2012-10-13,the battery,4224578.813474693,11209348,2.653364757573468
2013-07-09,coffee town,4224578.813474693,11209348,2.653364757573468
1990-02-18,the death of the incredible hulk,4224578.813474693,11209348,2.653364757573468
1939-12-15,"nick carter, master detective",4224578.813474693,11209348,2.653364757573468
2013-03-07,vehicle 19,4224578.813474693,11209348,2.653364757573468
2006-10-04,to get to heaven first you have to die,4224578.813474693,11209348,2.653364757573468
1991-09-06,tinpis run,4224578.813474693,11209348,2.653364757573468
1991-05-15,out of life,4224578.813474693,11209348,2.653364757573468
2005-10-01,fetching cody,4224578.813474693,11209348,2.653364757573468
2012-01-27,black & white & sex,4224578.813474693,11209348,2.653364757573468
1970-01-23,witchhammer,4224578.813474693,11209348,2.653364757573468
2007-03-02,whisper of sin,4224578.813474693,11209348,2.653364757573468
2005-09-23,forest of the gods,2177870.0,11209348,5.146931882649234
2007-11-20,rfk must die the assassination of bobby kennedy,4224578.813474693,11209348,2.653364757573468
2013-02-21,new world,4224578.813474693,11209348,2.653364757573468
1935-09-07,page miss glory,4224578.813474693,11209348,2.653364757573468
2010-01-01,the battle for marjah,4224578.813474693,11209348,2.653364757573468
2011-06-29,holidays by the sea,4224578.813474693,11209348,2.653364757573468
2012-07-17,revenge for jolly!,10000000.0,11209348,1.1209348539265287
2013-03-07,night train to lisbon,7700000.0,11209348,1.4557595505539336
2012-06-30,bigfoot,4224578.813474693,11209348,2.653364757573468
2007-12-31,consuming kids: the commercialization of childhood,4224578.813474693,11209348,2.653364757573468
2009-10-15,the breath,2000000.0,13500000,6.75
2008-07-28,iran is not the problem,4224578.813474693,11209348,2.653364757573468
2011-01-11,mighty uke,4224578.813474693,11209348,2.653364757573468
1957-12-01,the hard man,4224578.813474693,11209348,2.653364757573468
2013-08-02,2 guns,61000000.0,131940411,2.162957557377049
2013-05-13,first comes love,500000.0,11209348,22.418697078530577
2012-05-10,rafa,4224578.813474693,11209348,2.653364757573468
1994-10-05,giorgino,15000000.0,11209348,0.7472899026176859
2007-01-01,the all together,4224578.813474693,11209348,2.653364757573468
1988-02-26,aloha summer,4224578.813474693,11209348,2.653364757573468
2011-10-04,hell and back again,4224578.813474693,11209348,2.653364757573468
2012-12-12,lost in thailand,2200000.0,208000000,94.54545454545455
2013-03-27,the last days,4224578.813474693,11209348,2.653364757573468
2013-01-23,our nixon,4224578.813474693,11209348,2.653364757573468
1998-06-19,off the menu: the last days of chasen's,4224578.813474693,11209348,2.653364757573468
2012-04-20,darling companion,4224578.813474693,11209348,2.653364757573468
2013-07-25,blue jasmine,18000000.0,99206215,5.511456388888889
2013-01-24,frankenstein's army,4224578.813474693,11209348,2.653364757573468
2013-05-21,the great beauty,12400000.0,8371085,0.6750875
2002-12-17,whatever you say,4224578.813474693,11209348,2.653364757573468
1988-12-09,troma's war,4224578.813474693,11209348,2.653364757573468
2012-05-01,only the young,4224578.813474693,11209348,2.653364757573468
2013-07-29,the canyons,4224578.813474693,11209348,2.653364757573468
1998-03-21,always outnumbered,4224578.813474693,11209348,2.653364757573468
1991-11-15,and you thought your parents were weird!,4224578.813474693,11209348,2.653364757573468
1989-11-23,another chance,4224578.813474693,11209348,2.653364757573468
1942-12-01,andy hardy's double life,4224578.813474693,11209348,2.653364757573468
1978-09-15,they called him bulldozer,4224578.813474693,11209348,2.653364757573468
1982-08-05,bomber,4224578.813474693,11209348,2.653364757573468
1973-01-01,three giant men,4224578.813474693,11209348,2.653364757573468
2013-08-01,blood shot,4224578.813474693,11209348,2.653364757573468
1935-12-20,another face,4224578.813474693,11209348,2.653364757573468
1950-06-08,armored car robbery,4224578.813474693,11209348,2.653364757573468
2011-01-01,fred & vinnie,4224578.813474693,11209348,2.653364757573468
2012-09-12,"love, marilyn",4224578.813474693,11209348,2.653364757573468
2013-07-19,beneath,4224578.813474693,11209348,2.653364757573468
1989-03-29,arena,4224578.813474693,11209348,2.653364757573468
1998-11-06,the second arrival,4224578.813474693,11209348,2.653364757573468
1995-01-01,two guys talkin' about girls,4224578.813474693,11209348,2.653364757573468
2000-11-10,phantom of the megaplex,4224578.813474693,11209348,2.653364757573468
1953-01-08,the redhead from wyoming,4224578.813474693,11209348,2.653364757573468
1992-12-28,baby on board,4224578.813474693,11209348,2.653364757573468
2011-06-17,battle for brooklyn,4224578.813474693,11209348,2.653364757573468
